generation_id,generation_name,generation_url,car_url
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-1-8-tsi-s-s-180-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-2-0-tdi-s-s-150-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-st-2-0-tdi-s-s-184-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-x-perience-1-6-tdi-s-s-115-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-x-perience-1-8-tsi-s-s-180-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/16-leon-x-perience-2-0-tdi-s-s-184-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/17-leon-cupra-300-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/17-leon-sc-cupra-300-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/17-leon-st-cupra-300-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/18-leon-cupra-r-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/19-leon-cupra-r-sportstourer-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-1-5-tsi-130-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-1-5-tsi-150-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-1-5-tsi-150-mhev-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-2-0-tdi-150-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-sportstourer-1-5-tsi-130-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-sportstourer-1-5-tsi-150-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-sportstourer-1-5-tsi-150-mhev-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/20-leon-sportstourer-2-0-tdi-150-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-1-5-etsi-150-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-190-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-245-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-300-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-e-hybrid-204-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-e-hybrid-245-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-190-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-300-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-4drive-310-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-e-hybrid-204-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-e-hybrid-245-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/21-cupra-leon-sportstourer-etsi-150-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-1-5-etsi-150-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-2-0-tsi-300-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-e-hybrid-272-hatch
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-sportstourer-ehybrid-272-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-sportstourer-etsi-150-familiar
c334f06f7059dd55c7436bf42b1d0365,León 2020-actualidad,https://www.encycarpedia.com/es/seat/20-leon,https://www.encycarpedia.com/es/seat/24-cupra-leon-sportstourer-vz-333-familiar
